M1;EURUSD-OTC;00:00;PUT ; - 75% -  ; MG 1 - 88%   ; MG 2 - 75%
M1;EURUSD-OTC;12:32;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 56%
M1;EURUSD-OTC;12:34;CALL; - 100% -  ; MG 1 - 100%   ; MG 2 - 89%
M1;EURUSD-OTC;12:35;CALL; - 100% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;12:40;CALL; - 67% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;12:41;CALL; - 100% -  ; MG 1 - 83%   ; MG 2 - 56%
M1;EURUSD-OTC;12:43;PUT ; - 100% -  ; MG 1 - 50%   ; MG 2 - 44%
M1;EURUSD-OTC;12:47;CALL; - 100% -  ; MG 1 - 50%   ; MG 2 - 44%
M1;EURUSD-OTC;12:48;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;12:51;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 89%
M1;EURUSD-OTC;12:52;PUT ; - 67% -  ; MG 1 - 83%   ; MG 2 - 56%
M1;EURUSD-OTC;12:53;PUT ; - 100% -  ; MG 1 - 50%   ; MG 2 - 33%
M1;EURUSD-OTC;12:54;CALL; - 100% -  ; MG 1 - 100%   ; MG 2 - 78%
M1;EURUSD-OTC;12:55;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 44%
M1;EURUSD-OTC;12:56;PUT ; - 67% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;12:57;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;13:00;PUT ; - 100% -  ; MG 1 - 100%   ; MG 2 - 100%
M1;EURUSD-OTC;13:01;PUT ; - 100% -  ; MG 1 - 100%   ; MG 2 - 67%
M1;EURUSD-OTC;13:02;PUT ; - 100% -  ; MG 1 - 50%   ; MG 2 - 56%
M1;EURUSD-OTC;13:03;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 56%
M1;EURUSD-OTC;13:16;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 67%
M1;EURUSD-OTC;13:18;PUT ; - 67% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;13:19;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 56%
M1;EURUSD-OTC;13:21;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 56%
M1;EURUSD-OTC;13:31;PUT ; - 67% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;13:32;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 44%
M1;EURUSD-OTC;13:35;PUT ; - 100% -  ; MG 1 - 100%   ; MG 2 - 89%
M1;EURUSD-OTC;13:36;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;13:39;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 78%
M1;EURUSD-OTC;13:40;PUT ; - 67% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;13:41;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;13:45;CALL; - 67% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;13:46;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 78%
M1;EURUSD-OTC;13:48;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 78%
M1;EURUSD-OTC;13:50;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 67%
M1;EURUSD-OTC;13:56;PUT ; - 67% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;13:57;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;13:59;CALL; - 67% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;14:00;CALL; - 100% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;14:03;CALL; - 67% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;14:04;CALL; - 100% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;14:08;CALL; - 100% -  ; MG 1 - 100%   ; MG 2 - 89%
M1;EURUSD-OTC;14:09;CALL; - 100% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;14:14;CALL; - 100% -  ; MG 1 - 100%   ; MG 2 - 67%
M1;EURUSD-OTC;14:15;CALL; - 100% -  ; MG 1 - 50%   ; MG 2 - 56%
M1;EURUSD-OTC;14:16;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 56%
M1;EURUSD-OTC;14:20;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 56%
M1;EURUSD-OTC;14:22;CALL; - 67% -  ; MG 1 - 83%   ; MG 2 - 56%
M1;EURUSD-OTC;14:23;CALL; - 100% -  ; MG 1 - 50%   ; MG 2 - 56%
M1;EURUSD-OTC;14:24;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 44%
M1;EURUSD-OTC;14:25;CALL; - 67% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;14:26;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 67%
M1;EURUSD-OTC;14:29;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 56%
M1;EURUSD-OTC;14:30;PUT ; - 100% -  ; MG 1 - 33%   ; MG 2 - 22%
M1;EURUSD-OTC;14:31;CALL; - 100% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;14:47;CALL; - 67% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;14:48;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 78%
M1;EURUSD-OTC;14:50;CALL; - 100% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;14:53;PUT ; - 100% -  ; MG 1 - 100%   ; MG 2 - 78%
M1;EURUSD-OTC;14:54;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 67%
M1;EURUSD-OTC;15:03;CALL; - 67% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;15:04;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 56%
M1;EURUSD-OTC;15:07;CALL; - 100% -  ; MG 1 - 50%   ; MG 2 - 56%
M1;EURUSD-OTC;15:08;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 56%
M1;EURUSD-OTC;15:12;PUT ; - 67% -  ; MG 1 - 83%   ; MG 2 - 56%
M1;EURUSD-OTC;15:13;PUT ; - 100% -  ; MG 1 - 50%   ; MG 2 - 56%
M1;EURUSD-OTC;15:14;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 67%
M1;EURUSD-OTC;15:19;PUT ; - 67% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;15:20;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 56%
M1;EURUSD-OTC;15:23;PUT ; - 67% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;15:24;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;15:26;CALL; - 67% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;15:27;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 56%
M1;EURUSD-OTC;15:29;PUT ; - 67% -  ; MG 1 - 83%   ; MG 2 - 56%
M1;EURUSD-OTC;15:30;PUT ; - 100% -  ; MG 1 - 50%   ; MG 2 - 33%
M1;EURUSD-OTC;15:31;CALL; - 100% -  ; MG 1 - 100%   ; MG 2 - 67%
M1;EURUSD-OTC;15:32;CALL; - 100% -  ; MG 1 - 50%   ; MG 2 - 44%
M1;EURUSD-OTC;15:33;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 56%
M1;EURUSD-OTC;15:35;CALL; - 100% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;15:51;PUT ; - 67% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;15:52;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;15:55;PUT ; - 100% -  ; MG 1 - 33%   ; MG 2 - 44%
M1;EURUSD-OTC;16:03;CALL; - 67% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;16:04;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 44%
M1;EURUSD-OTC;16:05;PUT ; - 67% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;16:06;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;16:13;PUT ; - 67% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;16:14;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 56%
M1;EURUSD-OTC;16:20;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;16:25;CALL; - 100% -  ; MG 1 - 100%   ; MG 2 - 89%
M1;EURUSD-OTC;16:26;CALL; - 100% -  ; MG 1 - 83%   ; MG 2 - 56%
M1;EURUSD-OTC;16:28;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 67%
M1;EURUSD-OTC;16:30;PUT ; - 100% -  ; MG 1 - 50%   ; MG 2 - 56%
M1;EURUSD-OTC;16:37;PUT ; - 67% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;16:38;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 56%
M1;EURUSD-OTC;16:40;CALL; - 100% -  ; MG 1 - 100%   ; MG 2 - 78%
M1;EURUSD-OTC;16:41;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 67%
M1;EURUSD-OTC;16:48;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 78%
M1;EURUSD-OTC;16:50;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;16:51;PUT ; - 100% -  ; MG 1 - 50%   ; MG 2 - 44%
M1;EURUSD-OTC;16:53;CALL; - 67% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;16:54;CALL; - 100% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;17:01;CALL; - 67% -  ; MG 1 - 83%   ; MG 2 - 56%
M1;EURUSD-OTC;17:02;CALL; - 100% -  ; MG 1 - 50%   ; MG 2 - 33%
M1;EURUSD-OTC;17:03;PUT ; - 100% -  ; MG 1 - 100%   ; MG 2 - 89%
M1;EURUSD-OTC;17:04;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;17:11;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 67%
M1;EURUSD-OTC;17:15;PUT ; - 100% -  ; MG 1 - 50%   ; MG 2 - 44%
M1;EURUSD-OTC;17:16;CALL; - 100% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;17:21;PUT ; - 100% -  ; MG 1 - 50%   ; MG 2 - 33%
M1;EURUSD-OTC;17:22;CALL; - 100% -  ; MG 1 - 100%   ; MG 2 - 78%
M1;EURUSD-OTC;17:23;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 67%
M1;EURUSD-OTC;17:27;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 67%
M1;EURUSD-OTC;17:31;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 67%
M1;EURUSD-OTC;17:42;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;17:53;PUT ; - 100% -  ; MG 1 - 50%   ; MG 2 - 56%
M1;EURUSD-OTC;17:54;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 67%
M1;EURUSD-OTC;17:57;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 67%
M1;EURUSD-OTC;17:59;PUT ; - 67% -  ; MG 1 - 80%   ; MG 2 - 75%
M1;EURUSD-OTC;18:00;PUT ; - 100% -  ; MG 1 - 80%   ; MG 2 - 62%
M1;EURUSD-OTC;18:03;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 56%
M1;EURUSD-OTC;18:06;PUT ; - 67% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;18:07;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;18:13;CALL; - 100% -  ; MG 1 - 100%   ; MG 2 - 100%
M1;EURUSD-OTC;18:14;CALL; - 100% -  ; MG 1 - 100%   ; MG 2 - 89%
M1;EURUSD-OTC;18:15;CALL; - 100% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;18:18;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;18:21;CALL; - 100% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;18:30;PUT ; - 100% -  ; MG 1 - 50%   ; MG 2 - 56%
M1;EURUSD-OTC;18:32;PUT ; - 67% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;18:33;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;18:38;PUT ; - 100% -  ; MG 1 - 50%   ; MG 2 - 44%
M1;EURUSD-OTC;18:46;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 56%
M1;EURUSD-OTC;18:53;CALL; - 67% -  ; MG 1 - 83%   ; MG 2 - 56%
M1;EURUSD-OTC;18:54;CALL; - 100% -  ; MG 1 - 50%   ; MG 2 - 56%
M1;EURUSD-OTC;18:55;PUT ; - 100% -  ; MG 1 - 50%   ; MG 2 - 67%
M1;EURUSD-OTC;18:57;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;18:58;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 67%
M1;EURUSD-OTC;18:59;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 67%
M1;EURUSD-OTC;19:05;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;19:10;PUT ; - 67% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;19:11;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 56%
M1;EURUSD-OTC;19:16;PUT ; - 100% -  ; MG 1 - 33%   ; MG 2 - 33%
M1;EURUSD-OTC;19:25;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 67%
M1;EURUSD-OTC;19:32;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 44%
M1;EURUSD-OTC;19:34;PUT ; - 100% -  ; MG 1 - 50%   ; MG 2 - 56%
M1;EURUSD-OTC;19:38;CALL; - 67% -  ; MG 1 - 83%   ; MG 2 - 56%
M1;EURUSD-OTC;19:39;CALL; - 100% -  ; MG 1 - 50%   ; MG 2 - 44%
M1;EURUSD-OTC;19:40;PUT ; - 100% -  ; MG 1 - 33%   ; MG 2 - 33%
M1;EURUSD-OTC;19:44;PUT ; - 100% -  ; MG 1 - 33%   ; MG 2 - 22%
M1;EURUSD-OTC;19:45;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 67%
M1;EURUSD-OTC;19:49;CALL; - 100% -  ; MG 1 - 100%   ; MG 2 - 78%
M1;EURUSD-OTC;19:50;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 56%
M1;EURUSD-OTC;19:54;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 44%
M1;EURUSD-OTC;19:55;CALL; - 67% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;19:56;CALL; - 100% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;20:04;PUT ; - 100% -  ; MG 1 - 50%   ; MG 2 - 44%
M1;EURUSD-OTC;20:08;PUT ; - 67% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;20:09;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 56%
M1;EURUSD-OTC;20:14;CALL; - 100% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;20:24;PUT ; - 100% -  ; MG 1 - 33%   ; MG 2 - 33%
M1;EURUSD-OTC;20:39;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 67%
M1;EURUSD-OTC;20:46;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 89%
M1;EURUSD-OTC;20:47;PUT ; - 67% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;20:48;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 67%
M1;EURUSD-OTC;20:49;PUT ; - 100% -  ; MG 1 - 50%   ; MG 2 - 67%
M1;EURUSD-OTC;20:50;PUT ; - 67% -  ; MG 1 - 83%   ; MG 2 - 56%
M1;EURUSD-OTC;20:51;PUT ; - 100% -  ; MG 1 - 50%   ; MG 2 - 44%
M1;EURUSD-OTC;20:52;CALL; - 100% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;20:56;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;20:57;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;20:59;CALL; - 67% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;21:00;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 56%
M1;EURUSD-OTC;21:05;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 78%
M1;EURUSD-OTC;21:07;CALL; - 100% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;21:10;PUT ; - 100% -  ; MG 1 - 50%   ; MG 2 - 67%
M1;EURUSD-OTC;21:11;CALL; - 100% -  ; MG 1 - 50%   ; MG 2 - 33%
M1;EURUSD-OTC;21:12;PUT ; - 100% -  ; MG 1 - 100%   ; MG 2 - 67%
M1;EURUSD-OTC;21:13;PUT ; - 100% -  ; MG 1 - 50%   ; MG 2 - 33%
M1;EURUSD-OTC;21:14;CALL; - 100% -  ; MG 1 - 100%   ; MG 2 - 67%
M1;EURUSD-OTC;21:15;CALL; - 100% -  ; MG 1 - 50%   ; MG 2 - 33%
M1;EURUSD-OTC;21:16;PUT ; - 100% -  ; MG 1 - 100%   ; MG 2 - 89%
M1;EURUSD-OTC;21:17;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 89%
M1;EURUSD-OTC;21:18;PUT ; - 67% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;21:19;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 56%
M1;EURUSD-OTC;21:21;CALL; - 100% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;21:24;PUT ; - 67% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;21:25;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 67%
M1;EURUSD-OTC;21:27;PUT ; - 100% -  ; MG 1 - 33%   ; MG 2 - 33%
M1;EURUSD-OTC;21:28;CALL; - 100% -  ; MG 1 - 83%   ; MG 2 - 56%
M1;EURUSD-OTC;21:30;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 78%
M1;EURUSD-OTC;21:32;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 67%
M1;EURUSD-OTC;21:35;CALL; - 67% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;21:36;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 56%
M1;EURUSD-OTC;21:40;PUT ; - 67% -  ; MG 1 - 83%   ; MG 2 - 56%
M1;EURUSD-OTC;21:41;PUT ; - 100% -  ; MG 1 - 50%   ; MG 2 - 44%
M1;EURUSD-OTC;21:42;CALL; - 100% -  ; MG 1 - 83%   ; MG 2 - 56%
M1;EURUSD-OTC;21:44;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;21:49;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 89%
M1;EURUSD-OTC;21:50;PUT ; - 67% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;21:51;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 67%
M1;EURUSD-OTC;21:58;CALL; - 67% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;21:59;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 44%
M1;EURUSD-OTC;22:00;PUT ; - 67% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;22:01;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 67%
M1;EURUSD-OTC;22:04;CALL; - 100% -  ; MG 1 - 83%   ; MG 2 - 89%
M1;EURUSD-OTC;22:05;CALL; - 67% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;22:06;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 56%
M1;EURUSD-OTC;22:11;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 56%
M1;EURUSD-OTC;22:19;PUT ; - 67% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;22:20;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 56%
M1;EURUSD-OTC;22:24;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 56%
M1;EURUSD-OTC;22:29;PUT ; - 67% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;22:30;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;22:36;PUT ; - 100% -  ; MG 1 - 100%   ; MG 2 - 78%
M1;EURUSD-OTC;22:37;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 56%
M1;EURUSD-OTC;22:42;CALL; - 67% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;22:43;CALL; - 100% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;22:54;PUT ; - 67% -  ; MG 1 - 83%   ; MG 2 - 78%
M1;EURUSD-OTC;22:55;PUT ; - 100% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;23:00;PUT ; - 100% -  ; MG 1 - 50%   ; MG 2 - 56%
M1;EURUSD-OTC;23:06;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 67%
M1;EURUSD-OTC;23:09;PUT ; - 100% -  ; MG 1 - 50%   ; MG 2 - 44%
M1;EURUSD-OTC;23:11;CALL; - 67% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;23:12;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 78%
M1;EURUSD-OTC;23:14;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 67%
M1;EURUSD-OTC;23:20;CALL; - 67% -  ; MG 1 - 83%   ; MG 2 - 67%
M1;EURUSD-OTC;23:21;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 67%
M1;EURUSD-OTC;23:33;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 56%
M1;EURUSD-OTC;23:43;CALL; - 100% -  ; MG 1 - 100%   ; MG 2 - 78%
M1;EURUSD-OTC;23:44;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 56%
M1;EURUSD-OTC;23:48;PUT ; - 100% -  ; MG 1 - 50%   ; MG 2 - 56%
M1;EURUSD-OTC;23:53;PUT ; - 100% -  ; MG 1 - 67%   ; MG 2 - 56%
M1;EURUSD-OTC;23:56;CALL; - 100% -  ; MG 1 - 67%   ; MG 2 - 67%